_id,userId,startDate,endDate,projectId,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10,total
66167831d969750d958afb75,JMAN647,04-03-2024,10-03-2024,PROJ70577,8,6,4,5,6,6,2,2,8,1,48
66167831d969750d958afb76,JMAN647,11-03-2024,17-03-2024,PROJ70577,5,5,7,4,6,2,3,10,2,6,50
66167831d969750d958afb77,JMAN647,11-03-2024,17-03-2024,PROJ70577,2,10,9,8,10,3,9,10,6,6,73
66167831d969750d958afb78,JMAN647,18-03-2024,24-03-2024,PROJ70577,7,8,8,1,1,9,1,10,6,4,55
66167831d969750d958afb79,JMAN647,18-03-2024,24-03-2024,PROJ70577,5,5,5,8,7,8,9,5,2,4,58
66167831d969750d958afb7a,JMAN647,18-03-2024,24-03-2024,PROJ70577,10,9,1,1,3,9,3,2,9,1,48
66167831d969750d958afb7b,JMAN647,18-03-2024,24-03-2024,PROJ70577,5,6,1,6,10,1,4,9,7,3,52
66167831d969750d958afb7c,JMAN647,18-03-2024,24-03-2024,PROJ70577,4,4,4,4,6,4,8,2,10,7,53
66167831d969750d958afb7d,JMAN647,25-03-2024,31-03-2024,PROJ70577,8,5,7,1,10,7,3,10,4,6,61
66167831d969750d958afb7e,JMAN647,25-03-2024,31-03-2024,PROJ70577,9,1,1,4,4,5,3,3,6,7,43
66167831d969750d958afb7f,JMAN647,25-03-2024,31-03-2024,PROJ70577,7,8,5,6,7,10,7,5,9,9,73
66167831d969750d958afb80,JMAN647,25-03-2024,31-03-2024,PROJ70577,3,7,10,10,4,2,4,2,9,1,52
66167831d969750d958afb81,JMAN476,25-03-2024,31-03-2024,PROJ79596,8,5,3,1,3,10,7,4,1,2,44
66167831d969750d958afb82,JMAN476,25-03-2024,31-03-2024,PROJ14696,9,10,10,5,4,4,7,4,7,2,62
66167831d969750d958afb83,JMAN476,25-03-2024,31-03-2024,PROJ79596,6,4,4,1,5,2,9,6,7,2,46
66167831d969750d958afb84,JMAN476,25-03-2024,31-03-2024,PROJ79596,9,8,10,9,7,10,9,8,4,3,77
66167831d969750d958afb85,JMAN379,26-02-2024,03-03-2024,PROJ13614,10,7,6,4,3,5,7,3,2,3,50
66167831d969750d958afb86,JMAN379,26-02-2024,03-03-2024,PROJ13614,3,7,6,4,3,3,6,4,10,1,47
66167831d969750d958afb87,JMAN379,26-02-2024,03-03-2024,PROJ13614,8,9,4,7,3,6,10,7,3,5,62
66167831d969750d958afb88,JMAN379,26-02-2024,03-03-2024,PROJ13614,8,10,7,7,2,4,4,4,10,1,57
66167831d969750d958afb89,JMAN379,04-03-2024,10-03-2024,PROJ13614,3,4,10,5,6,10,8,9,5,7,67
66167831d969750d958afb8a,JMAN379,04-03-2024,10-03-2024,PROJ13614,9,10,4,9,5,7,2,3,3,10,62
66167831d969750d958afb8b,JMAN379,11-03-2024,17-03-2024,PROJ13614,5,4,4,3,3,9,8,1,8,8,53
66167831d969750d958afb8c,JMAN379,11-03-2024,17-03-2024,PROJ13614,7,8,10,5,2,8,3,3,1,3,50
66167831d969750d958afb8d,JMAN379,11-03-2024,17-03-2024,PROJ13614,6,7,6,2,4,8,4,6,8,6,57
66167831d969750d958afb8e,JMAN379,11-03-2024,17-03-2024,PROJ13614,7,8,3,2,1,7,6,6,3,1,44
66167831d969750d958afb8f,JMAN379,11-03-2024,17-03-2024,PROJ13614,10,10,7,5,6,1,7,8,1,4,59
66167831d969750d958afb90,JMAN379,18-03-2024,24-03-2024,PROJ13614,8,4,6,9,8,7,8,3,9,6,68
66167831d969750d958afb91,JMAN379,18-03-2024,24-03-2024,PROJ13614,3,8,3,7,3,9,10,10,4,8,65
66167831d969750d958afb92,JMAN379,18-03-2024,24-03-2024,PROJ13614,8,6,10,7,6,2,4,6,10,4,63
66167831d969750d958afb93,JMAN379,25-03-2024,31-03-2024,PROJ13614,8,5,9,3,3,7,5,6,9,3,58
66167831d969750d958afb94,JMAN379,25-03-2024,31-03-2024,PROJ13614,5,4,3,10,6,3,8,3,1,10,53
66167831d969750d958afb95,JMAN379,25-03-2024,31-03-2024,PROJ13614,5,4,10,9,6,4,4,8,1,10,61
66167831d969750d958afb96,JMAN379,25-03-2024,31-03-2024,PROJ13614,9,4,4,9,1,9,2,10,9,9,66
66167831d969750d958afb97,JMAN379,25-03-2024,31-03-2024,PROJ13614,7,3,8,7,4,4,3,8,4,2,50
66167831d969750d958afb98,JMAN576,25-12-2023,31-12-2023,PROJ18057,6,10,1,3,9,3,8,2,3,4,49
66167831d969750d958afb99,JMAN576,25-12-2023,31-12-2023,PROJ18057,9,1,10,7,4,3,6,7,8,6,61
66167831d969750d958afb9a,JMAN576,25-12-2023,31-12-2023,PROJ18057,7,5,3,6,9,6,5,7,6,10,64
66167831d969750d958afb9b,JMAN576,25-12-2023,31-12-2023,PROJ18057,4,4,6,8,3,9,4,9,10,3,60
66167831d969750d958afb9c,JMAN576,25-12-2023,31-12-2023,PROJ18057,8,2,5,7,4,1,5,7,2,3,44
66167831d969750d958afb9d,JMAN576,01-01-2024,07-01-2024,PROJ18057,2,3,1,6,1,8,5,1,9,6,42
66167831d969750d958afb9e,JMAN576,01-01-2024,07-01-2024,PROJ18057,1,2,8,7,9,1,2,10,6,5,51
66167831d969750d958afb9f,JMAN576,01-01-2024,07-01-2024,PROJ18057,9,5,7,2,4,2,2,10,5,8,54
66167831d969750d958afba0,JMAN576,01-01-2024,07-01-2024,PROJ18057,3,1,7,7,6,9,3,8,3,10,57
66167831d969750d958afba1,JMAN576,08-01-2024,14-01-2024,PROJ18057,6,2,4,10,10,5,8,5,3,10,63
66167831d969750d958afba2,JMAN576,08-01-2024,14-01-2024,PROJ18057,6,7,2,7,1,1,3,4,5,5,41
66167831d969750d958afba3,JMAN576,08-01-2024,14-01-2024,PROJ18057,6,6,5,1,10,8,8,6,10,3,63
66167831d969750d958afba4,JMAN576,08-01-2024,14-01-2024,PROJ18057,1,6,7,7,2,3,6,6,3,2,43
66167831d969750d958afba5,JMAN576,15-01-2024,21-01-2024,PROJ18057,4,9,6,9,10,8,2,5,5,5,63
66167831d969750d958afba6,JMAN576,15-01-2024,21-01-2024,PROJ18057,6,2,3,2,3,9,3,2,7,4,41
66167831d969750d958afba7,JMAN576,15-01-2024,21-01-2024,PROJ18057,8,2,3,3,3,4,2,7,4,2,38
66167831d969750d958afba8,JMAN576,15-01-2024,21-01-2024,PROJ18057,6,8,3,9,9,10,4,2,4,6,61
66167831d969750d958afba9,JMAN576,15-01-2024,21-01-2024,PROJ18057,2,7,3,2,8,3,7,9,5,3,49
66167831d969750d958afbaa,JMAN576,22-01-2024,28-01-2024,PROJ18057,8,3,5,4,4,9,3,5,4,6,51
66167831d969750d958afbab,JMAN576,22-01-2024,28-01-2024,PROJ18057,4,2,3,1,2,2,5,9,8,7,43
66167831d969750d958afbac,JMAN576,29-01-2024,04-02-2024,PROJ18057,9,9,5,7,4,5,4,10,9,9,71
66167831d969750d958afbad,JMAN576,29-01-2024,04-02-2024,PROJ18057,4,3,1,2,7,10,7,2,5,5,46
66167831d969750d958afbae,JMAN576,29-01-2024,04-02-2024,PROJ18057,7,1,10,2,3,7,1,3,5,9,48
66167831d969750d958afbaf,JMAN576,29-01-2024,04-02-2024,PROJ18057,8,7,1,2,9,4,2,1,3,10,47
66167831d969750d958afbb0,JMAN576,29-01-2024,04-02-2024,PROJ18057,4,3,7,7,3,2,5,6,5,9,51
66167831d969750d958afbb1,JMAN576,05-02-2024,11-02-2024,PROJ18057,2,8,9,2,7,5,8,2,6,5,54
66167831d969750d958afbb2,JMAN576,05-02-2024,11-02-2024,PROJ18057,10,6,3,9,5,1,1,9,10,7,61
66167831d969750d958afbb3,JMAN576,05-02-2024,11-02-2024,PROJ18057,1,8,1,8,10,8,7,5,9,1,58
66167831d969750d958afbb4,JMAN576,12-02-2024,18-02-2024,PROJ18057,5,2,8,3,8,8,10,6,5,8,63
66167831d969750d958afbb5,JMAN576,12-02-2024,18-02-2024,PROJ18057,5,8,6,1,4,3,2,5,2,7,43
66167831d969750d958afbb6,JMAN576,12-02-2024,18-02-2024,PROJ18057,4,8,3,9,4,10,1,5,10,2,56
66167831d969750d958afbb7,JMAN576,12-02-2024,18-02-2024,PROJ18057,2,2,6,7,2,2,10,5,5,10,51
66167831d969750d958afbb8,JMAN576,12-02-2024,18-02-2024,PROJ18057,5,8,6,2,7,8,3,6,5,9,59
66167831d969750d958afbb9,JMAN576,19-02-2024,25-02-2024,PROJ18057,2,1,10,4,5,4,3,4,8,7,48
66167831d969750d958afbba,JMAN576,19-02-2024,25-02-2024,PROJ18057,9,6,4,4,4,5,10,6,5,9,62
66167831d969750d958afbbb,JMAN576,19-02-2024,25-02-2024,PROJ18057,6,6,2,10,3,7,2,1,8,5,50
66167831d969750d958afbbc,JMAN576,19-02-2024,25-02-2024,PROJ18057,8,4,1,9,6,6,9,6,5,5,59
66167831d969750d958afbbd,JMAN576,19-02-2024,25-02-2024,PROJ18057,7,9,7,4,4,7,3,2,2,5,50
66167831d969750d958afbbe,JMAN897,08-01-2024,14-01-2024,PROJ82249,4,2,3,9,2,8,2,6,2,4,42
66167831d969750d958afbbf,JMAN897,08-01-2024,14-01-2024,PROJ82249,8,1,6,3,2,10,3,4,6,1,44
66167831d969750d958afbc0,JMAN897,08-01-2024,14-01-2024,PROJ82249,4,3,6,4,8,8,1,10,9,8,61
66167831d969750d958afbc1,JMAN897,15-01-2024,21-01-2024,PROJ82249,3,9,2,9,6,5,7,1,10,9,61
66167831d969750d958afbc2,JMAN897,15-01-2024,21-01-2024,PROJ82249,10,9,8,8,5,10,6,5,3,1,65
66167831d969750d958afbc3,JMAN897,15-01-2024,21-01-2024,PROJ82249,4,5,5,10,2,5,10,9,2,2,54
66167831d969750d958afbc4,JMAN897,22-01-2024,28-01-2024,PROJ82249,7,7,3,3,10,10,1,4,1,4,50
66167831d969750d958afbc5,JMAN897,22-01-2024,28-01-2024,PROJ82249,9,10,8,10,4,6,3,9,3,6,68
66167831d969750d958afbc6,JMAN897,22-01-2024,28-01-2024,PROJ82249,1,4,3,8,4,5,3,1,1,7,37
66167831d969750d958afbc7,JMAN897,22-01-2024,28-01-2024,PROJ82249,5,5,10,6,7,8,4,3,9,9,66
66167831d969750d958afbc8,JMAN897,29-01-2024,04-02-2024,PROJ82249,7,6,1,4,9,1,3,9,2,9,51
66167831d969750d958afbc9,JMAN897,29-01-2024,04-02-2024,PROJ82249,10,4,4,9,2,6,4,7,10,10,66
66167831d969750d958afbca,JMAN897,29-01-2024,04-02-2024,PROJ82249,8,8,5,7,3,2,2,2,3,4,44
66167831d969750d958afbcb,JMAN897,29-01-2024,04-02-2024,PROJ82249,8,2,7,10,9,8,2,8,3,1,58
66167831d969750d958afbcc,JMAN897,29-01-2024,04-02-2024,PROJ82249,2,6,5,8,2,1,2,6,4,2,38
66167831d969750d958afbcd,JMAN897,05-02-2024,11-02-2024,PROJ82249,8,7,2,9,5,1,9,9,10,1,61
66167831d969750d958afbce,JMAN897,05-02-2024,11-02-2024,PROJ82249,7,2,7,6,3,4,9,7,9,3,57
66167831d969750d958afbcf,JMAN897,12-02-2024,18-02-2024,PROJ82249,7,5,9,8,1,7,7,10,1,5,60
66167831d969750d958afbd0,JMAN897,12-02-2024,18-02-2024,PROJ82249,6,8,2,4,4,4,2,10,4,4,48
66167831d969750d958afbd1,JMAN897,12-02-2024,18-02-2024,PROJ82249,1,2,7,3,9,4,6,8,4,8,52
66167831d969750d958afbd2,JMAN897,12-02-2024,18-02-2024,PROJ82249,1,2,4,6,8,2,2,3,8,7,43
66167831d969750d958afbd3,JMAN897,19-02-2024,25-02-2024,PROJ82249,7,4,2,9,7,3,7,2,7,5,53
66167831d969750d958afbd4,JMAN897,19-02-2024,25-02-2024,PROJ82249,5,10,10,8,4,7,1,9,5,5,64
66167831d969750d958afbd5,JMAN897,26-02-2024,03-03-2024,PROJ82249,4,1,7,8,7,10,9,5,9,1,61
66167831d969750d958afbd6,JMAN897,26-02-2024,03-03-2024,PROJ82249,7,7,9,1,4,5,9,2,7,8,59
66167831d969750d958afbd7,JMAN897,26-02-2024,03-03-2024,PROJ82249,8,10,8,4,8,8,10,1,9,3,69
66167831d969750d958afbd8,JMAN897,26-02-2024,03-03-2024,PROJ82249,7,1,1,2,3,10,1,2,4,10,41
66167831d969750d958afbd9,JMAN897,04-03-2024,10-03-2024,PROJ82249,8,5,6,1,9,8,3,8,4,3,55
66167831d969750d958afbda,JMAN897,04-03-2024,10-03-2024,PROJ82249,7,10,5,8,9,9,7,10,3,1,69
66167831d969750d958afbdb,JMAN897,04-03-2024,10-03-2024,PROJ82249,7,9,8,6,10,2,5,7,9,10,73
66167831d969750d958afbdc,JMAN897,04-03-2024,10-03-2024,PROJ82249,8,8,4,6,6,4,9,10,3,6,64
66167831d969750d958afbdd,JMAN897,04-03-2024,10-03-2024,PROJ82249,5,3,9,1,9,2,9,4,2,3,47
66167831d969750d958afbde,JMAN445,18-12-2023,24-12-2023,PROJ39671,3,7,7,9,1,5,4,8,9,3,56
66167831d969750d958afbdf,JMAN445,18-12-2023,24-12-2023,PROJ39671,4,2,10,2,2,2,5,10,7,10,54
66167831d969750d958afbe0,JMAN445,25-12-2023,31-12-2023,PROJ39671,9,4,8,5,10,7,10,2,6,6,67
66167831d969750d958afbe1,JMAN445,25-12-2023,31-12-2023,PROJ39671,4,9,1,4,2,3,4,8,5,4,44
66167831d969750d958afbe2,JMAN445,01-01-2024,07-01-2024,PROJ39671,5,6,5,3,3,9,5,5,2,6,49
66167831d969750d958afbe3,JMAN445,01-01-2024,07-01-2024,PROJ39671,10,10,2,7,3,8,5,7,4,4,60
66167831d969750d958afbe4,JMAN445,01-01-2024,07-01-2024,PROJ39671,2,8,2,5,10,7,9,2,1,2,48
66167831d969750d958afbe5,JMAN445,01-01-2024,07-01-2024,PROJ39671,9,3,9,7,1,4,2,5,7,8,55
66167831d969750d958afbe6,JMAN445,08-01-2024,14-01-2024,PROJ39671,1,9,8,7,10,7,9,8,6,9,74
66167831d969750d958afbe7,JMAN445,08-01-2024,14-01-2024,PROJ39671,7,1,7,10,9,4,2,4,10,10,64
66167831d969750d958afbe8,JMAN445,15-01-2024,21-01-2024,PROJ39671,1,1,10,9,5,4,8,7,9,1,55
66167831d969750d958afbe9,JMAN445,15-01-2024,21-01-2024,PROJ39671,7,2,6,1,8,10,2,10,9,3,58
66167831d969750d958afbea,JMAN445,22-01-2024,28-01-2024,PROJ39671,9,4,4,2,2,7,9,10,1,3,51
66167831d969750d958afbeb,JMAN445,22-01-2024,28-01-2024,PROJ39671,6,3,4,7,7,1,8,2,9,9,56
66167831d969750d958afbec,JMAN445,29-01-2024,04-02-2024,PROJ39671,1,8,7,1,1,7,5,1,3,1,35
66167831d969750d958afbed,JMAN445,29-01-2024,04-02-2024,PROJ39671,8,6,2,7,9,9,1,6,9,4,61
66167831d969750d958afbee,JMAN445,29-01-2024,04-02-2024,PROJ39671,2,3,8,8,2,9,4,4,6,10,56
66167831d969750d958afbef,JMAN445,05-02-2024,11-02-2024,PROJ39671,8,3,5,9,4,4,4,2,9,10,58
66167831d969750d958afbf0,JMAN445,05-02-2024,11-02-2024,PROJ39671,8,9,3,1,3,3,10,4,8,1,50
66167831d969750d958afbf1,JMAN445,05-02-2024,11-02-2024,PROJ39671,8,10,6,9,3,1,10,3,9,2,61
66167831d969750d958afbf2,JMAN445,05-02-2024,11-02-2024,PROJ39671,1,4,2,9,5,8,3,8,7,1,48
66167831d969750d958afbf3,JMAN445,12-02-2024,18-02-2024,PROJ39671,4,10,3,10,8,5,3,4,10,4,61
66167831d969750d958afbf4,JMAN445,12-02-2024,18-02-2024,PROJ39671,4,4,4,10,1,8,5,6,9,9,60
66167831d969750d958afbf5,JMAN445,12-02-2024,18-02-2024,PROJ39671,1,6,6,8,7,8,2,10,6,9,63
66167831d969750d958afbf6,JMAN886,01-01-2024,07-01-2024,PROJ55471,5,9,1,10,3,6,9,3,2,6,54
66167831d969750d958afbf7,JMAN886,01-01-2024,07-01-2024,PROJ55471,7,10,9,9,4,2,8,9,2,8,68
66167831d969750d958afbf8,JMAN886,01-01-2024,07-01-2024,PROJ55471,2,5,4,4,6,10,9,7,6,3,56
66167831d969750d958afbf9,JMAN886,08-01-2024,14-01-2024,PROJ55471,5,7,4,7,3,3,9,10,9,3,60
66167831d969750d958afbfa,JMAN886,08-01-2024,14-01-2024,PROJ55471,5,7,1,1,4,9,1,8,7,8,51
66167831d969750d958afbfb,JMAN886,08-01-2024,14-01-2024,PROJ55471,4,8,9,6,6,4,5,4,5,2,53
66167831d969750d958afbfc,JMAN886,15-01-2024,21-01-2024,PROJ55471,7,6,8,8,5,8,5,7,8,8,70
66167831d969750d958afbfd,JMAN886,15-01-2024,21-01-2024,PROJ55471,2,1,2,8,4,7,3,6,4,10,47
66167831d969750d958afbfe,JMAN886,15-01-2024,21-01-2024,PROJ55471,7,2,4,10,8,6,7,6,10,8,68
66167831d969750d958afbff,JMAN886,15-01-2024,21-01-2024,PROJ55471,5,2,5,3,1,5,5,7,2,2,37
66167831d969750d958afc00,JMAN886,15-01-2024,21-01-2024,PROJ55471,6,2,5,6,7,10,1,1,5,9,52
66167831d969750d958afc01,JMAN886,22-01-2024,28-01-2024,PROJ55471,4,1,7,4,1,5,7,7,7,2,45
66167831d969750d958afc02,JMAN886,22-01-2024,28-01-2024,PROJ55471,2,10,2,7,1,2,2,10,1,5,42
66167831d969750d958afc03,JMAN886,22-01-2024,28-01-2024,PROJ55471,9,7,5,1,6,1,1,2,4,4,40
66167831d969750d958afc04,JMAN886,22-01-2024,28-01-2024,PROJ55471,3,4,4,7,8,2,9,1,3,8,49
66167831d969750d958afc05,JMAN886,22-01-2024,28-01-2024,PROJ55471,7,2,3,3,3,5,4,3,8,2,40
66167831d969750d958afc06,JMAN886,29-01-2024,04-02-2024,PROJ55471,9,10,4,10,8,10,4,6,5,5,71
66167831d969750d958afc07,JMAN886,29-01-2024,04-02-2024,PROJ55471,1,7,2,4,4,4,9,2,7,7,47
66167831d969750d958afc08,JMAN886,29-01-2024,04-02-2024,PROJ55471,9,1,10,8,2,9,9,6,4,4,62
66167831d969750d958afc09,JMAN886,29-01-2024,04-02-2024,PROJ55471,8,7,9,1,5,8,5,10,10,9,72
66167831d969750d958afc0a,JMAN886,05-02-2024,11-02-2024,PROJ55471,8,7,5,1,5,4,2,4,6,2,44
66167831d969750d958afc0b,JMAN886,05-02-2024,11-02-2024,PROJ55471,9,9,9,9,6,3,9,2,2,3,61
66167831d969750d958afc0c,JMAN886,05-02-2024,11-02-2024,PROJ55471,9,1,1,2,8,4,10,8,10,7,60
66167831d969750d958afc0d,JMAN886,05-02-2024,11-02-2024,PROJ55471,1,9,4,3,8,9,5,10,7,10,66
66167831d969750d958afc0e,JMAN886,05-02-2024,11-02-2024,PROJ55471,1,5,8,5,1,5,10,3,2,6,46
66167831d969750d958afc0f,JMAN886,12-02-2024,18-02-2024,PROJ55471,10,4,10,5,9,3,1,8,5,9,64
66167831d969750d958afc10,JMAN886,12-02-2024,18-02-2024,PROJ55471,10,5,10,4,10,3,8,2,2,1,55
66167831d969750d958afc11,JMAN886,12-02-2024,18-02-2024,PROJ55471,7,9,8,2,7,3,5,4,3,3,51
66167831d969750d958afc12,JMAN886,12-02-2024,18-02-2024,PROJ55471,6,2,8,4,5,1,10,7,5,9,57
66167831d969750d958afc13,JMAN886,12-02-2024,18-02-2024,PROJ55471,7,5,7,9,4,1,4,6,10,10,63
66167831d969750d958afc14,JMAN886,19-02-2024,25-02-2024,PROJ55471,3,2,5,4,5,4,9,8,3,5,48
66167831d969750d958afc15,JMAN886,19-02-2024,25-02-2024,PROJ55471,8,6,9,5,7,5,5,10,10,2,67
66167831d969750d958afc16,JMAN886,19-02-2024,25-02-2024,PROJ55471,8,8,7,8,5,6,2,9,10,8,71
66167831d969750d958afc17,JMAN886,19-02-2024,25-02-2024,PROJ55471,8,7,5,5,8,10,1,7,6,2,59
66167831d969750d958afc18,JMAN886,26-02-2024,03-03-2024,PROJ55471,3,9,9,1,5,9,6,10,5,6,63
66167831d969750d958afc19,JMAN886,26-02-2024,03-03-2024,PROJ55471,4,6,8,10,5,7,3,10,4,4,61
66167831d969750d958afc1a,JMAN886,26-02-2024,03-03-2024,PROJ55471,1,5,5,3,1,2,5,5,7,1,35
66167831d969750d958afc1b,JMAN886,26-02-2024,03-03-2024,PROJ55471,7,9,1,7,5,3,9,9,3,3,56
66167831d969750d958afc1c,JMAN886,26-02-2024,03-03-2024,PROJ55471,6,4,3,8,10,10,2,8,9,2,62
66167831d969750d958afc1d,JMAN681,01-01-2024,07-01-2024,PROJ83640,10,5,5,3,5,1,6,5,2,7,49
66167831d969750d958afc1e,JMAN681,01-01-2024,07-01-2024,PROJ83640,7,10,2,5,7,7,4,10,2,8,62
66167831d969750d958afc1f,JMAN681,01-01-2024,07-01-2024,PROJ83640,7,1,8,1,3,9,5,5,2,8,49
66167831d969750d958afc20,JMAN681,08-01-2024,14-01-2024,PROJ83640,9,6,7,5,9,6,3,8,4,2,59
66167831d969750d958afc21,JMAN681,08-01-2024,14-01-2024,PROJ83640,6,4,9,5,5,8,10,3,2,10,62
66167831d969750d958afc22,JMAN681,15-01-2024,21-01-2024,PROJ83640,8,10,9,8,1,2,8,8,6,3,63
66167831d969750d958afc23,JMAN681,15-01-2024,21-01-2024,PROJ83640,4,4,6,8,8,6,3,5,2,4,50
66167831d969750d958afc24,JMAN681,15-01-2024,21-01-2024,PROJ83640,6,6,3,4,5,1,3,6,2,5,41
66167831d969750d958afc25,JMAN681,15-01-2024,21-01-2024,PROJ83640,4,9,9,10,8,7,4,7,6,4,68
66167831d969750d958afc26,JMAN681,15-01-2024,21-01-2024,PROJ83640,10,4,2,10,8,9,8,2,10,3,66
66167831d969750d958afc27,JMAN681,22-01-2024,28-01-2024,PROJ83640,2,3,1,4,9,8,3,5,9,9,53
66167831d969750d958afc28,JMAN681,22-01-2024,28-01-2024,PROJ83640,5,7,9,6,3,9,2,2,5,8,56
66167831d969750d958afc29,JMAN681,22-01-2024,28-01-2024,PROJ83640,2,10,6,10,1,2,3,3,5,10,52
66167831d969750d958afc2a,JMAN681,22-01-2024,28-01-2024,PROJ83640,2,7,1,6,1,10,6,5,7,10,55
66167831d969750d958afc2b,JMAN681,29-01-2024,04-02-2024,PROJ83640,5,10,9,6,2,3,1,3,7,2,48
66167831d969750d958afc2c,JMAN681,29-01-2024,04-02-2024,PROJ83640,9,7,6,4,8,1,8,3,1,8,55
66167831d969750d958afc2d,JMAN681,05-02-2024,11-02-2024,PROJ83640,2,8,1,1,7,5,1,5,8,8,46
66167831d969750d958afc2e,JMAN681,05-02-2024,11-02-2024,PROJ83640,1,7,5,4,4,7,10,7,7,3,55
66167831d969750d958afc2f,JMAN681,12-02-2024,18-02-2024,PROJ83640,7,2,7,3,10,5,10,2,2,2,50
66167831d969750d958afc30,JMAN681,12-02-2024,18-02-2024,PROJ83640,8,3,4,6,5,6,9,1,2,1,45
66167831d969750d958afc31,JMAN681,12-02-2024,18-02-2024,PROJ83640,3,5,8,1,2,9,1,8,8,5,50
66167831d969750d958afc32,JMAN681,12-02-2024,18-02-2024,PROJ83640,10,6,2,4,4,9,1,1,9,3,49
66167831d969750d958afc33,JMAN681,19-02-2024,25-02-2024,PROJ83640,6,7,2,10,4,3,7,6,4,4,53
66167831d969750d958afc34,JMAN681,19-02-2024,25-02-2024,PROJ83640,6,6,10,5,6,1,1,7,5,5,52
66167831d969750d958afc35,JMAN681,19-02-2024,25-02-2024,PROJ83640,1,1,1,6,8,5,2,9,3,10,46
66167831d969750d958afc36,JMAN681,19-02-2024,25-02-2024,PROJ83640,10,4,4,6,9,8,6,8,9,8,72
66167831d969750d958afc37,JMAN681,26-02-2024,03-03-2024,PROJ83640,7,6,6,2,10,8,2,6,2,7,56
66167831d969750d958afc38,JMAN681,26-02-2024,03-03-2024,PROJ83640,3,2,3,8,3,4,9,10,1,3,46
66167831d969750d958afc39,JMAN681,26-02-2024,03-03-2024,PROJ83640,2,2,10,8,8,4,1,7,2,3,47
66167831d969750d958afc3a,JMAN681,26-02-2024,03-03-2024,PROJ83640,3,3,1,8,2,6,4,2,5,5,39
66167831d969750d958afc3b,JMAN58,11-12-2023,17-12-2023,PROJ61075,9,9,9,5,10,10,7,8,6,8,81
66167831d969750d958afc3c,JMAN58,11-12-2023,17-12-2023,PROJ61075,3,1,8,8,10,3,9,1,5,1,49
66167831d969750d958afc3d,JMAN58,11-12-2023,17-12-2023,PROJ61075,8,9,1,6,7,3,10,4,5,10,63
66167831d969750d958afc3e,JMAN58,11-12-2023,17-12-2023,PROJ61075,4,7,6,8,8,5,5,3,3,5,54
66167831d969750d958afc3f,JMAN58,18-12-2023,24-12-2023,PROJ61075,5,1,1,10,9,5,9,7,5,1,53
66167831d969750d958afc40,JMAN58,18-12-2023,24-12-2023,PROJ61075,5,6,2,3,7,3,5,7,7,9,54
66167831d969750d958afc41,JMAN58,18-12-2023,24-12-2023,PROJ61075,10,2,2,4,8,4,7,1,3,9,50
66167831d969750d958afc42,JMAN58,18-12-2023,24-12-2023,PROJ61075,6,4,6,2,5,7,6,1,2,2,41
66167831d969750d958afc43,JMAN58,25-12-2023,31-12-2023,PROJ61075,4,2,4,5,8,8,5,6,6,4,52
66167831d969750d958afc44,JMAN58,25-12-2023,31-12-2023,PROJ61075,10,6,7,9,1,8,2,9,4,10,66
66167831d969750d958afc45,JMAN58,01-01-2024,07-01-2024,PROJ61075,6,7,1,2,8,6,6,2,7,4,49
66167831d969750d958afc46,JMAN58,01-01-2024,07-01-2024,PROJ61075,8,9,3,8,7,9,2,7,6,6,65
66167831d969750d958afc47,JMAN58,08-01-2024,14-01-2024,PROJ61075,9,3,6,7,6,6,1,8,4,7,57
66167831d969750d958afc48,JMAN58,08-01-2024,14-01-2024,PROJ61075,10,2,6,1,8,3,9,8,3,8,58
66167831d969750d958afc49,JMAN58,08-01-2024,14-01-2024,PROJ61075,10,3,2,10,9,4,7,4,7,4,60
66167831d969750d958afc4a,JMAN58,08-01-2024,14-01-2024,PROJ61075,5,5,6,3,1,5,6,6,7,4,48
66167831d969750d958afc4b,JMAN58,08-01-2024,14-01-2024,PROJ61075,7,8,6,5,9,3,1,6,1,1,47
66167831d969750d958afc4c,JMAN58,15-01-2024,21-01-2024,PROJ61075,1,7,2,10,9,1,6,6,3,2,47
66167831d969750d958afc4d,JMAN58,15-01-2024,21-01-2024,PROJ61075,4,6,3,7,3,5,10,1,9,6,54
66167831d969750d958afc4e,JMAN58,15-01-2024,21-01-2024,PROJ61075,6,10,2,8,6,4,5,5,10,10,66
66167831d969750d958afc4f,JMAN58,15-01-2024,21-01-2024,PROJ61075,4,7,1,10,10,7,8,2,4,10,63
66167831d969750d958afc50,JMAN58,15-01-2024,21-01-2024,PROJ61075,9,6,8,4,5,10,1,9,8,6,66
66167831d969750d958afc51,JMAN58,22-01-2024,28-01-2024,PROJ61075,7,5,7,8,6,10,8,10,1,9,71
66167831d969750d958afc52,JMAN58,22-01-2024,28-01-2024,PROJ61075,2,9,9,4,9,10,10,3,2,3,61
66167831d969750d958afc53,JMAN58,22-01-2024,28-01-2024,PROJ61075,8,3,10,5,6,2,9,4,5,4,56
66167831d969750d958afc54,JMAN58,22-01-2024,28-01-2024,PROJ61075,9,1,2,9,10,7,9,7,6,3,63
66167831d969750d958afc55,JMAN58,22-01-2024,28-01-2024,PROJ61075,9,1,1,2,6,6,8,7,8,4,52
66167831d969750d958afc56,JMAN58,29-01-2024,04-02-2024,PROJ61075,8,2,9,4,5,9,9,3,9,6,64
